Marke_Code,Marke,ParentSKU,ProductName,Resolution_hint,Extracted_ID,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2,quarters_json
115,adidas,10228535_H62440_000,adidas Predator Training Shadowportal,11ts_direct,10228535,31,396.75,22,274.2,4,54.04,5,68.51,0,0.0,0,0.0,0,0.0,1,11.88,8,103.21,13,159.11,0,0.0,1,11.67,0,0.0,3,42.37,1,16.02,0,0.0,1,16.02,3,36.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q2"":{""u"":1,""r"":11.88},""2022-Q3"":{""u"":8,""r"":103.21},""2022-Q4"":{""u"":13,""r"":159.11},""2023-Q2"":{""u"":1,""r"":11.67},""2023-Q4"":{""u"":3,""r"":42.37},""2024-Q1"":{""u"":1,""r"":16.02},""2024-Q3"":{""u"":1,""r"":16.02},""2024-Q4"":{""u"":3,""r"":36.47}}"
115,adidas,10250188_HN5578_000,adidas Predator GL TRN TW-Handschuhe He,11ts_direct,10250188,20,396.22,0,0.0,20,396.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,245.62,5,101.56,2,49.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2023-Q2"":{""u"":13,""r"":245.62},""2023-Q3"":{""u"":5,""r"":101.56},""2023-Q4"":{""u"":2,""r"":49.04}}"
130,reusch,P000008-KEOA2B,reusch Keon A2 (Castellazzi SMU),legacy,,10,395.46,8,306.36,2,89.1,0,0.0,0,0.0,0,0.0,5,148.67,2,107.73,1,49.96,0,0.0,2,89.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":5,""r"":148.67},""2022-Q2"":{""u"":2,""r"":107.73},""2022-Q3"":{""u"":1,""r"":49.96},""2023-Q1"":{""u"":2,""r"":89.1}}"
130,reusch,ETS5170400_3001,Reusch Pure Contact Aqua TW-Handschuh F,legacy,,6,394.47,6,394.47,0,0.0,0,0.0,0,0.0,0,0.0,3,208.22,0,0.0,2,123.22,1,63.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":3,""r"":208.22},""2022-Q3"":{""u"":2,""r"":123.22},""2022-Q4"":{""u"":1,""r"":63.03}}"
121,HO Soccer,HO510806,HO SOCCER Eskudo Action Roll-Negative,legacy,,8,391.01,7,337.53,1,53.48,0,0.0,0,0.0,0,0.0,2,110.11,1,43.49,3,137.29,1,46.64,0,0.0,0,0.0,0,0.0,1,53.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":2,""r"":110.11},""2022-Q2"":{""u"":1,""r"":43.49},""2022-Q3"":{""u"":3,""r"":137.29},""2022-Q4"":{""u"":1,""r"":46.64},""2023-Q4"":{""u"":1,""r"":53.48}}"
136,uhlsport,U1022,Uhlsport Eliminator Unlimited SS LT Han,legacy,,18,389.67,1,30.25,0,0.0,0,0.0,17,359.42,0,0.0,1,30.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,289.14,1,19.12,2,51.16,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":1,""r"":30.25},""2025-Q1"":{""u"":14,""r"":289.14},""2025-Q2"":{""u"":1,""r"":19.12},""2025-Q3"":{""u"":2,""r"":51.16}}"
129,rehab,RH1000-414,rehab Extreme CG3 NC #Confusion (blue),dash_pattern,RH1000-414,12,389.33,11,366.66,0,0.0,1,22.67,0,0.0,0,0.0,5,170.17,5,163.74,1,32.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,22.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":5,""r"":170.17},""2022-Q2"":{""u"":5,""r"":163.74},""2022-Q3"":{""u"":1,""r"":32.75},""2024-Q4"":{""u"":1,""r"":22.67}}"
125,NIKE,ETSCN5651_010,Nike Grip3 Black X Chile Torwarthandsch,legacy,,11,387.42,9,328.49,1,38.44,1,20.49,0,0.0,0,0.0,2,73.72,1,32.75,2,75.62,4,146.4,1,38.44,0,0.0,0,0.0,0,0.0,1,20.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":2,""r"":73.72},""2022-Q2"":{""u"":1,""r"":32.75},""2022-Q3"":{""u"":2,""r"":75.62},""2022-Q4"":{""u"":4,""r"":146.4},""2023-Q1"":{""u"":1,""r"":38.44},""2024-Q1"":{""u"":1,""r"":20.49}}"
136,uhlsport,U1088,Uhlsport AG Bionik TW-Handschuhe Schwar,legacy,,7,386.14,7,386.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,275.89,2,110.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q3"":{""u"":5,""r"":275.89},""2022-Q4"":{""u"":2,""r"":110.25}}"
136,uhlsport,U1122,Uhlsport Radar Control Supersoft HN Han,legacy,,10,382.89,10,382.89,0,0.0,0,0.0,0,0.0,0,0.0,1,42.58,0,0.0,7,261.43,2,78.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":1,""r"":42.58},""2022-Q3"":{""u"":7,""r"":261.43},""2022-Q4"":{""u"":2,""r"":78.88}}"
115,adidas,ETSFS0395_000,adidas Predator Pro Black Pack Torwarth,legacy,,5,382.15,5,382.15,0,0.0,0,0.0,0,0.0,0,0.0,5,382.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":5,""r"":382.15}}"
130,reusch,R3870136-290,Reusch Prisma M1 Duo,legacy,,12,380.63,12,380.63,0,0.0,0,0.0,0,0.0,0,0.0,3,94.48,4,126.54,3,91.64,2,67.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":3,""r"":94.48},""2022-Q2"":{""u"":4,""r"":126.54},""2022-Q3"":{""u"":3,""r"":91.64},""2022-Q4"":{""u"":2,""r"":67.97}}"
128,Puma,10189606_041754_004,PUMA FUTURE Z Grip 3 NC Faster Football,11ts_direct,10189606,15,380.07,15,380.07,0,0.0,0,0.0,0,0.0,0,0.0,7,195.57,7,158.41,1,26.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":7,""r"":195.57},""2022-Q2"":{""u"":7,""r"":158.41},""2022-Q3"":{""u"":1,""r"":26.09}}"
136,uhlsport,ETS1011162_001,Uhlsport Pure Alliance Supergrip+ TW-Ha,legacy,,4,379.98,3,290.76,1,89.22,0,0.0,0,0.0,0,0.0,2,192.44,1,98.32,0,0.0,0,0.0,0,0.0,1,89.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":2,""r"":192.44},""2022-Q2"":{""u"":1,""r"":98.32},""2023-Q2"":{""u"":1,""r"":89.22}}"
121,HO Soccer,HO0515135IT,HO Soccer One Negative Beast Blue,legacy,,20,379.28,0,0.0,0,0.0,0,0.0,0,0.0,20,379.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,340.88,2,38.4,"{""2026-Q1"":{""u"":18,""r"":340.88},""2026-Q2"":{""u"":2,""r"":38.4}}"
136,uhlsport,U0170,Uhlsport Eliminator Supersoft Handschuh,legacy,,26,377.25,0,0.0,0,0.0,0,0.0,26,377.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,160.05,15,187.38,2,29.82,0,0.0,0,0.0,0,0.0,"{""2025-Q1"":{""u"":9,""r"":160.05},""2025-Q2"":{""u"":15,""r"":187.38},""2025-Q3"":{""u"":2,""r"":29.82}}"
130,reusch,ETS5170700_7700,Reusch Pure Contact Infinity TW-Handsch,legacy,,6,377.06,6,377.06,0,0.0,0,0.0,0,0.0,0,0.0,4,253.33,0,0.0,2,123.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":4,""r"":253.33},""2022-Q3"":{""u"":2,""r"":123.73}}"
152,2XU,KS337-064,KEEPERsport GK-Glove Varan5 NC Supersoft,dash_pattern,KS337-064,15,375.86,9,223.51,6,152.35,0,0.0,0,0.0,0,0.0,1,22.61,0,0.0,3,77.5,5,123.4,2,46.68,4,105.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":1,""r"":22.61},""2022-Q3"":{""u"":3,""r"":77.5},""2022-Q4"":{""u"":5,""r"":123.4},""2023-Q1"":{""u"":2,""r"":46.68},""2023-Q2"":{""u"":4,""r"":105.67}}"
136,uhlsport,U1104,Uhlsport Soft RF Handschuh F01,legacy,,19,375.39,4,96.58,8,174.48,1,16.75,6,87.58,0,0.0,1,19.12,0,0.0,1,25.82,2,51.64,4,93.71,0,0.0,3,62.92,1,17.85,1,16.75,0,0.0,0,0.0,0,0.0,2,26.09,3,50.01,1,11.48,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":1,""r"":19.12},""2022-Q3"":{""u"":1,""r"":25.82},""2022-Q4"":{""u"":2,""r"":51.64},""2023-Q1"":{""u"":4,""r"":93.71},""2023-Q3"":{""u"":3,""r"":62.92},""2023-Q4"":{""u"":1,""r"":17.85},""2024-Q1"":{""u"":1,""r"":16.75},""2025-Q1"":{""u"":2,""r"":26.09},""2025-Q2"":{""u"":3,""r"":50.01},""2025-Q3"":{""u"":1,""r"":11.48}}"
136,uhlsport,U1121-03,Uhlsport Absolutgrip JR PRO HN TW-Hands,legacy,,15,374.32,2,67.22,4,115.88,9,191.22,0,0.0,0,0.0,0,0.0,1,36.89,0,0.0,1,30.33,1,36.43,1,30.74,0,0.0,2,48.71,6,133.39,3,57.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q2"":{""u"":1,""r"":36.89},""2022-Q4"":{""u"":1,""r"":30.33},""2023-Q1"":{""u"":1,""r"":36.43},""2023-Q2"":{""u"":1,""r"":30.74},""2023-Q4"":{""u"":2,""r"":48.71},""2024-Q1"":{""u"":6,""r"":133.39},""2024-Q2"":{""u"":3,""r"":57.83}}"
115,adidas,10383957_KA7789,adidas Predator Pro Promo Ice Cold Preci,legacy,,3,371.83,0,0.0,0,0.0,0,0.0,0,0.0,3,371.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,245.82,1,126.01,"{""2026-Q1"":{""u"":2,""r"":245.82},""2026-Q2"":{""u"":1,""r"":126.01}}"
136,uhlsport,U1052-02,Uhlsport Aerored SG FS TW-Handschuh F02,legacy,,5,371.12,3,233.45,2,137.67,0,0.0,0,0.0,0,0.0,1,80.29,0,0.0,0,0.0,2,153.16,1,80.29,0,0.0,0,0.0,1,57.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":1,""r"":80.29},""2022-Q4"":{""u"":2,""r"":153.16},""2023-Q1"":{""u"":1,""r"":80.29},""2023-Q4"":{""u"":1,""r"":57.38}}"
136,uhlsport,U1054-022,uhlsport Aerored Supergrip GC,legacy,,6,370.82,4,247.09,2,123.73,0,0.0,0,0.0,0,0.0,3,182.75,0,0.0,1,64.34,0,0.0,2,123.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":3,""r"":182.75},""2022-Q3"":{""u"":1,""r"":64.34},""2023-Q1"":{""u"":2,""r"":123.73}}"
115,adidas,10246721_HN5608_000,adidas Tiro Club Torwarthandschuhe Kids,11ts_direct,10246721,28,370.27,0,0.0,28,370.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,125.44,12,174.84,3,44.05,2,25.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2023-Q1"":{""u"":11,""r"":125.44},""2023-Q2"":{""u"":12,""r"":174.84},""2023-Q3"":{""u"":3,""r"":44.05},""2023-Q4"":{""u"":2,""r"":25.94}}"
128,Puma,P041469-21,PUMA ONE Grip 1 Hybrid Pro Torwarthands,legacy,,8,369.36,1,59.66,0,0.0,0,0.0,7,309.7,0,0.0,1,59.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,268.1,1,41.6,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":1,""r"":59.66},""2025-Q2"":{""u"":6,""r"":268.1},""2025-Q3"":{""u"":1,""r"":41.6}}"
115,adidas,AFJ5921,adidas Predator Pro NC Promo,legacy,,5,368.78,5,368.78,0,0.0,0,0.0,0,0.0,0,0.0,2,149.92,1,74.96,2,143.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":2,""r"":149.92},""2022-Q2"":{""u"":1,""r"":74.96},""2022-Q3"":{""u"":2,""r"":143.9}}"
136,uhlsport,ETS1011159_001,Uhlsport Soft Resist Flex Frame,legacy,,24,368.6,0,0.0,0,0.0,0,0.0,22,330.98,2,37.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,84.95,13,167.54,2,38.4,2,40.09,2,37.62,0,0.0,"{""2025-Q1"":{""u"":5,""r"":84.95},""2025-Q2"":{""u"":13,""r"":167.54},""2025-Q3"":{""u"":2,""r"":38.4},""2025-Q4"":{""u"":2,""r"":40.09},""2026-Q1"":{""u"":2,""r"":37.62}}"
125,NIKE,NCK4804-430,Nike Vapor Grip 3 RS Promo Torwarthands,legacy,,5,368.02,3,234.46,2,133.56,0,0.0,0,0.0,0,0.0,2,159.87,0,0.0,1,74.59,0,0.0,0,0.0,0,0.0,0,0.0,2,133.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":2,""r"":159.87},""2022-Q3"":{""u"":1,""r"":74.59},""2023-Q4"":{""u"":2,""r"":133.56}}"
115,adidas,10328598_JH3809_JH3809,adidas Torwarthandschuhe Kids Lila,11ts_direct,10328598,15,367.87,0,0.0,0,0.0,0,0.0,14,347.08,1,20.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,115.17,10,231.91,0,0.0,0,0.0,0,0.0,1,20.79,"{""2025-Q1"":{""u"":4,""r"":115.17},""2025-Q2"":{""u"":10,""r"":231.91},""2026-Q2"":{""u"":1,""r"":20.79}}"
128,Puma,P041470-22,PUMA ONE Grip 1 RC Torwarthandschuh Grü,legacy,,13,363.4,11,309.95,0,0.0,0,0.0,2,53.45,0,0.0,7,194.65,3,90.75,1,24.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,53.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":7,""r"":194.65},""2022-Q2"":{""u"":3,""r"":90.75},""2022-Q3"":{""u"":1,""r"":24.55},""2025-Q1"":{""u"":2,""r"":53.45}}"
130,reusch,R3870956-236,Prisma Pro G3 Negative Cut,legacy,,9,362.87,1,36.89,6,240.82,2,85.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,36.89,1,42.58,1,36.89,3,124.46,1,36.89,2,85.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q4"":{""u"":1,""r"":36.89},""2023-Q1"":{""u"":1,""r"":42.58},""2023-Q2"":{""u"":1,""r"":36.89},""2023-Q3"":{""u"":3,""r"":124.46},""2023-Q4"":{""u"":1,""r"":36.89},""2024-Q1"":{""u"":2,""r"":85.16}}"
117,Elite Sport,EL9930992,ELITE Brambo Hybrid,legacy,,9,362.28,7,301.89,0,0.0,1,28.69,0,0.0,1,31.7,2,108.98,4,151.97,0,0.0,1,40.94,0,0.0,0,0.0,0,0.0,0,0.0,1,28.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,31.7,"{""2022-Q1"":{""u"":2,""r"":108.98},""2022-Q2"":{""u"":4,""r"":151.97},""2022-Q4"":{""u"":1,""r"":40.94},""2024-Q1"":{""u"":1,""r"":28.69},""2026-Q2"":{""u"":1,""r"":31.7}}"
115,adidas,10209316_H43739_000,adidas Predator Match Finger Save Sapph,11ts_direct,10209316,9,362.08,9,362.08,0,0.0,0,0.0,0,0.0,0,0.0,6,253.31,3,108.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":6,""r"":253.31},""2022-Q2"":{""u"":3,""r"":108.77}}"
122,KEEPERsport,KSP10030,KEEPERsport Varan8 Hero NC Promo,legacy,,180,361.66,0,0.0,0,0.0,118,361.66,46,0.0,16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,0.0,37,280.0,7,1.66,12,80.0,17,0.0,1,0.0,16,0.0,12,0.0,16,0.0,0,0.0,"{""2024-Q1"":{""u"":62,""r"":0.0},""2024-Q2"":{""u"":37,""r"":280.0},""2024-Q3"":{""u"":7,""r"":1.66},""2024-Q4"":{""u"":12,""r"":80.0},""2025-Q1"":{""u"":17,""r"":0.0},""2025-Q2"":{""u"":1,""r"":0.0},""2025-Q3"":{""u"":16,""r"":0.0},""2025-Q4"":{""u"":12,""r"":0.0},""2026-Q1"":{""u"":16,""r"":0.0}}"
136,uhlsport,U1099,Uhlsport Soft HN Comp TW-Handschuh Schw,legacy,,14,360.6,7,205.45,3,80.25,0,0.0,4,74.9,0,0.0,0,0.0,0,0.0,3,98.46,4,106.99,0,0.0,1,22.95,2,57.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,74.9,0,0.0,0,0.0,"{""2022-Q3"":{""u"":3,""r"":98.46},""2022-Q4"":{""u"":4,""r"":106.99},""2023-Q2"":{""u"":1,""r"":22.95},""2023-Q3"":{""u"":2,""r"":57.3},""2025-Q4"":{""u"":4,""r"":74.9}}"
130,reusch,R5070935-4949,reusch Attrakt Freegel G3,legacy,,8,360.04,8,360.04,0,0.0,0,0.0,0,0.0,0,0.0,5,231.57,2,88.52,0,0.0,1,39.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":5,""r"":231.57},""2022-Q2"":{""u"":2,""r"":88.52},""2022-Q4"":{""u"":1,""r"":39.95}}"
137,Under Armour,UA1305519-002,UNDER ARMOUR Magnetico GC,dash_pattern,UA1305519-002,5,359.27,4,307.32,1,51.95,0,0.0,0,0.0,0,0.0,1,73.12,1,69.7,1,104.85,1,59.65,1,51.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":1,""r"":73.12},""2022-Q2"":{""u"":1,""r"":69.7},""2022-Q3"":{""u"":1,""r"":104.85},""2022-Q4"":{""u"":1,""r"":59.65},""2023-Q1"":{""u"":1,""r"":51.95}}"
136,uhlsport,ETS1000191_01,Uhlsport Eliminator Soft Graphit Handsc,legacy,,42,358.05,0,0.0,0,0.0,0,0.0,42,358.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,99.7,17,126.69,14,106.25,2,25.41,0,0.0,0,0.0,"{""2025-Q1"":{""u"":9,""r"":99.7},""2025-Q2"":{""u"":17,""r"":126.69},""2025-Q3"":{""u"":14,""r"":106.25},""2025-Q4"":{""u"":2,""r"":25.41}}"
130,reusch,R3970237-583,REUSCH FIT CONTROL S1 ROLLFINGER,legacy,,16,356.61,16,356.61,0,0.0,0,0.0,0,0.0,0,0.0,7,155.07,5,116.35,4,85.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":7,""r"":155.07},""2022-Q2"":{""u"":5,""r"":116.35},""2022-Q3"":{""u"":4,""r"":85.19}}"
143,Umbro,ETS21022U_HPQ,Umbro Neo Pro NC TW-Handschuh Weiss FHP,legacy,,7,355.3,5,224.35,2,130.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,83.05,4,141.3,1,76.07,0,0.0,0,0.0,1,54.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q3"":{""u"":1,""r"":83.05},""2022-Q4"":{""u"":4,""r"":141.3},""2023-Q1"":{""u"":1,""r"":76.07},""2023-Q4"":{""u"":1,""r"":54.88}}"
115,adidas,10228596_HC0614_000,adidas Predator Training Game Data TW-H,11ts_direct,10228596,25,354.98,24,337.46,1,17.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,158.19,13,179.27,1,17.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q3"":{""u"":11,""r"":158.19},""2022-Q4"":{""u"":13,""r"":179.27},""2023-Q1"":{""u"":1,""r"":17.52}}"
128,Puma,P041639-01,PUMA King GC Torwarthandschuhe Schwarz,legacy,,10,354.16,10,354.16,0,0.0,0,0.0,0,0.0,0,0.0,4,144.43,2,70.87,0,0.0,4,138.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":4,""r"":144.43},""2022-Q2"":{""u"":2,""r"":70.87},""2022-Q4"":{""u"":4,""r"":138.86}}"
117,Elite Sport,EL9930589,Elite Neo Black NC,legacy,,5,350.24,2,172.04,0,0.0,3,178.2,0,0.0,0,0.0,0,0.0,2,172.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,64.34,1,59.02,1,54.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q2"":{""u"":2,""r"":172.04},""2024-Q2"":{""u"":1,""r"":64.34},""2024-Q3"":{""u"":1,""r"":59.02},""2024-Q4"":{""u"":1,""r"":54.84}}"
130,reusch,R3970755-775,Reusch Fit Control Pro R3 TW-Handschuh,legacy,,7,348.81,0,0.0,7,348.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,202.26,3,146.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2023-Q3"":{""u"":4,""r"":202.26},""2023-Q4"":{""u"":3,""r"":146.55}}"
125,NIKE,ETSDC1980_010,Nike Mercurial Touch Elite Torwarthands,legacy,,4,344.47,4,344.47,0,0.0,0,0.0,0,0.0,0,0.0,2,160.88,0,0.0,2,183.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":2,""r"":160.88},""2022-Q3"":{""u"":2,""r"":183.59}}"
136,uhlsport,ETS1011025_01,Uhlsport Speed Up Now Soft SF Handschuh,legacy,,30,343.0,0,0.0,0,0.0,0,0.0,29,326.69,1,16.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,141.4,17,164.09,0,0.0,1,21.2,1,16.31,0,0.0,"{""2025-Q1"":{""u"":11,""r"":141.4},""2025-Q2"":{""u"":17,""r"":164.09},""2025-Q4"":{""u"":1,""r"":21.2},""2026-Q1"":{""u"":1,""r"":16.31}}"
