Marke_Code,Marke,ParentSKU,ProductName,Basisfarbe,Highlight_1,Highlight_2,Farbbezeichnung_Hersteller,Collection,Cut,Material,Technologien,Color_confidence,Resolution_source,Resolution_detail,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2
129,rehab,RH1000-007,Rehab Extreme CG3 NC PaintAttack TW-Han,yellow,,,"Gelb, Grün",rehab Extreme,Innennaht (NC),,,high,rehab_desc,yellow,143,3128.89,47,1244.35,28,675.23,38,735.33,28,446.94,2,27.04,12,349.43,8,221.57,17,423.96,10,249.39,9,214.21,0,0.0,7,176.8,12,284.22,5,133.29,8,159.77,15,279.55,10,162.72,16,258.76,11,165.53,0,0.0,1,22.65,2,27.04,0,0.0
125,NIKE,10171761_CN6724_406,Nike Phantom Elite Torwarthandschuh Bla,blue,black,silver,photo blue/black/silver,CN6724,Innennaht,"67% Elastodien, 20% Polyester, 13% Polyurethan (thermoplastisch)",Elastizität;Grip;Haltbarkeit;Wärmend,high,11ts_iteminfo,10171761,37,3109.94,25,2225.01,5,418.67,7,466.26,0,0.0,0,0.0,3,282.66,1,94.22,11,1021.63,10,826.5,4,344.08,0,0.0,0,0.0,1,74.59,2,147.5,1,58.98,2,143.3,2,116.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
118,erima,E7220701,Erima Tec Lite Match 2.0,blue,green,,"Blau, Grün",,Außennaht (RC),,,medium,mcp,Erima Tec Lite Match 2.0,296,3099.26,172,1621.72,80,867.73,24,356.86,13,189.1,7,63.85,30,252.79,38,316.85,50,465.56,54,586.52,48,439.87,10,135.21,11,152.66,11,139.99,6,92.48,2,33.52,12,172.72,4,58.14,3,45.03,1,17.95,5,71.94,4,54.18,7,63.85,0,0.0
121,HO Soccer,HO520289,HO Soccer First Evolution III Torwartha,orange,,,Orange,,Innennaht (NC),,,medium,mcp,HO First Evolution III Graffity Creepy Orange,90,3085.91,0,0.0,16,659.86,31,1188.04,42,1211.19,1,26.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,659.86,10,384.45,1,49.1,6,275.04,14,479.45,14,422.35,17,496.97,9,239.55,2,52.32,1,26.82,0,0.0
125,NIKE,10257518_DC1981_606,Nike Mercurial Touch Torwarthandschuhe,pink,pink,white,pink spell/pink blast/white,DC1981,Innennaht,"79% Elastodien, 17% Polyester, 4% Nylon",Bequem;Halt;Leicht,high,11ts_iteminfo,10257518,61,3070.89,0,0.0,46,2442.78,11,492.15,4,135.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,312.83,17,974.47,24,1155.48,3,135.8,7,307.62,1,48.73,0,0.0,0,0.0,4,135.96,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10322184_5572200_7707,Reusch Fastgrip Silver 2025 TW-Handschu,black,gold,,black/gold,5572200,Innennaht,"45% Elastodien, 52% Polyester, 3% Polyamid",Bequem;Dämpfung;Grip;Schutz,high,11ts_iteminfo,10322184,86,3051.91,0,0.0,0,0.0,0,0.0,85,3025.27,1,26.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,924.95,24,854.77,17,627.14,19,618.41,0,0.0,1,26.64
130,reusch,R5670745-7700,Reusch Attrakt Infinity Resistor Torwar,black,,,Schwarz,Reusch Attrakt,"Rollfinger (GC), Hybrid (Mix)",,,medium,mcp,Reusch Attrakt Infinity Resistor,43,3050.43,0,0.0,0,0.0,0,0.0,1,81.57,42,2968.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,81.57,39,2761.16,3,207.7
130,reusch,R3270871-501,reusch Keon,,,,,,,,,medium,mcp,reusch Keon,536,3034.69,160,948.57,357,1963.95,19,122.17,0,0.0,0,0.0,0,0.0,23,152.87,34,208.26,103,587.44,135,791.34,161,855.37,52,266.58,9,50.66,12,69.94,6,41.66,1,10.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS10007-111,KEEPERsport Varan6 Premier NC,black,red,white,"Schwarz, Weiss",KEEPERsport Varan,Innennaht (NC),,,high,ks_katalog,FC=111,189,3032.33,68,1563.94,111,1267.54,3,76.68,3,52.93,4,71.24,27,657.17,17,369.42,18,404.66,6,132.69,12,238.66,72,760.91,27,267.97,0,0.0,1,26.92,0,0.0,0,0.0,2,49.76,1,12.5,1,18.38,0,0.0,1,22.05,3,57.91,1,13.33
125,NIKE,10249563_FB2095_010,Nike Phantom Elite Promo Torwarthandsch,black,white,,black/white/hot punch,FB2095,,"57% Elastodien, 30% Polyester, 13% Polyurethan (thermoplastisch)",Atmungsaktivität;Bequem;Dämpfung;Halt;Haltbarkeit;Leicht;Schutz,high,11ts_iteminfo,10249563,36,3029.93,0,0.0,31,2672.58,5,357.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,882.21,8,707.91,9,868.81,3,213.65,1,75.59,3,218.3,0,0.0,1,63.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO520300,HO Soccer Ghotta Evo2 RN Torwarthandsch,white,orange,,"Weiß, Orange",,Hybrid (Mix),,,medium,mcp,HO Soccer Ghotta Evo2 RN Silver Legend,61,3018.21,0,0.0,0,0.0,21,1214.91,40,1803.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,73.73,6,353.16,3,176.72,11,611.3,16,786.28,13,526.03,9,400.71,2,90.28,0,0.0,0,0.0
130,reusch,ETS5070931_6001,Reusch Pure Contact X-Ray 3 G3 Fusion G,black,grey,,"Schwarz, Grau",,Innennaht (NC),,,medium,mcp,Reusch Pure Contact X-Ray 3 G3 Fusion,52,3013.52,52,3013.52,0,0.0,0,0.0,0,0.0,0,0.0,36,2081.0,8,468.48,4,230.22,4,233.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011163_001,Uhlsport Pure Alliance SG+ Reflex TW-Ha,yellow,white,,"Gelb, Weiß",,Innennaht (NC),,,medium,mcp,Uhlsport Pure Alliance SG+ Reflex,34,3010.73,30,2655.17,4,355.56,0,0.0,0,0.0,0,0.0,11,967.95,1,87.45,14,1239.98,4,359.79,1,92.21,2,168.78,1,94.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,10295383_FB2998_013,Nike Grip 3 TW-Handschuhe Schwarz F013,black,,,black/sunset pulse/black,FB2998,,"70% Elastodien, 24% Polyester, 5% Nylon",Atmungsaktivität;Ballkontrolle;Bequem;Grip;Haltbarkeit;Individuelle Passform,high,11ts_iteminfo,10295383,78,3004.37,0,0.0,0,0.0,59,2204.97,19,799.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,191.27,15,699.75,40,1313.95,7,305.41,8,313.65,0,0.0,4,180.34,0,0.0,0,0.0
136,uhlsport,U1182-01,Uhlsport D.Impulse Supergrip 360 TW-Han,yellow,orange,,"Gelb, Orange",,"Außennaht (RC), Hybrid (Mix)",,,medium,mcp,Uhlsport D.Impulse Supergrip 360,46,3003.45,40,2634.19,6,369.26,0,0.0,0,0.0,0,0.0,5,362.68,4,274.44,20,1303.89,11,693.18,3,183.45,2,121.93,1,63.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,10237215_1011268_001,Uhlsport Speed Contact Soft Pro TW-Hand,black,white,orange,schwarz/weiß/fluo orange,1011268,,"50% Polyester, 40% Elastodien, 10% Polyamid",Ballkontrolle;Atmungsaktivität;Bequem,high,11ts_iteminfo,10237215,132,2991.49,48,1200.16,75,1652.72,6,100.92,3,37.69,0,0.0,0,0.0,0,0.0,28,720.86,20,479.3,13,300.82,25,583.84,22,461.87,15,306.19,3,66.27,2,20.72,1,13.93,0,0.0,0,0.0,0,0.0,3,37.69,0,0.0,0,0.0,0,0.0
131,Sells Goalkeeper,10273096_SGP202304_000,Sells F3 Aqua Pure TW-Handschuhe Weiss,white,blue,,White/Aqua,SGP202304,,,,high,11ts_iteminfo,10273096,32,2978.17,0,0.0,0,0.0,6,770.88,26,2207.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,134.41,2,246.91,3,389.56,5,488.37,4,320.02,7,631.38,10,767.52,0,0.0,0,0.0
129,rehab,RH1006-558,Rehab Extreme CG3 NC TW-Handschuh Schwa,black,green,,"Schwarz, Grün",,Innennaht (NC),,,medium,mcp_rehab,Rehab Extreme CG3 NC TW-Handschuh Schwa,90,2975.61,46,1596.46,32,1079.38,10,264.12,1,23.35,1,12.3,16,571.31,12,394.18,12,434.45,6,196.52,7,267.16,1,29.67,15,495.53,9,287.02,3,106.07,3,52.37,3,79.23,1,26.45,1,23.35,0,0.0,0,0.0,0,0.0,1,12.3,0,0.0
121,HO Soccer,10271464_520260_000,HO Soccer Aerial Negative Galaxy Spark,white,yellow,,Weiss Gelb,520260,,"53% Elastodien, 47% Polyester",,high,11ts_iteminfo,10271464,102,2957.37,0,0.0,92,2723.79,6,162.36,0,0.0,4,71.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,59,1760.04,33,963.75,4,107.1,1,28.07,1,27.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,71.22,0,0.0
130,reusch,10322238_5572100_7707,Reusch Fastgrip Gold TW-Handschuhe 2025,black,gold,,black/gold,5572100,Innennaht,"55% Elastodien, 42% Polyester, 3% Polyamid",Bequem;Dämpfung;Grip;Schutz,high,11ts_iteminfo,10322238,75,2935.35,0,0.0,0,0.0,0,0.0,74,2896.46,1,38.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,1327.05,16,604.53,18,700.08,7,264.8,1,38.89,0,0.0
136,uhlsport,U1118-03,Uhlsport Supergrip HN Torwarthandschuh,yellow,black,,"Gelb, Schwarz",,Innennaht (NC),,,medium,mcp,Uhlsport Supergrip NC,40,2931.02,18,1456.1,15,1084.86,7,390.06,0,0.0,0,0.0,1,94.22,2,174.14,11,862.41,4,325.33,3,245.45,1,77.87,10,702.56,1,58.98,2,112.26,3,171.24,2,106.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,10189618_041793_001,PUMA ULTRA Protect 3 RC Faster Football,red,white,,sunblaze-white-bluemazing,041793,Außennaht,"60% Elastodien, 34% Polyurethan (thermoplastisch), 6% Polyester",Bequem;Grip;Halt;Leicht,high,11ts_iteminfo,10189618,171,2930.6,14,335.9,53,934.59,65,1014.57,36,591.57,3,53.97,1,42.54,1,44.11,4,93.02,8,156.23,17,295.78,15,247.76,15,284.76,6,106.29,3,69.2,9,128.63,21,319.43,32,497.31,11,211.59,4,53.22,10,139.2,11,187.56,2,35.98,1,17.99
129,rehab,RH1000-021,rehab Extreme CG3 NC (yellow),yellow,,,Gelb,rehab Extreme,Innennaht (NC),,,high,rehab_name,rehab Extreme CG3 NC (yellow),124,2928.63,78,1958.7,24,547.84,21,400.13,1,21.96,0,0.0,18,515.53,14,386.12,24,551.6,22,505.45,9,207.88,4,90.5,8,177.68,3,71.78,3,58.81,3,64.79,13,242.73,2,33.8,1,21.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1011344-01,uhlsport Soft Resist+ Torwarthandschuhe,red,black,,"Rot, Schwarz",,,,,medium,mcp,uhlsport Soft Resist+,106,2924.27,0,0.0,0,0.0,39,1177.67,61,1575.36,6,171.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,631.26,19,546.41,9,271.98,7,161.22,26,646.57,19,495.59,6,171.24,0,0.0
115,adidas,10186456_GS8834_000,adidas Predator LGE Torwarthandschuh We,white,beige,red,white/greone/solred/i,adi1668,Innennaht,"91% Polyester, 8% Elastodien, 1% Polyamid",Atmungsaktivität;Bequem;Grip;Haltbarkeit;Bequem;Dämpfung;Grip;Schutz,high,11ts_iteminfo,10186456,68,2899.78,68,2899.78,0,0.0,0,0.0,0,0.0,0,0.0,62,2647.75,4,172.77,1,39.84,1,39.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,ETS3770990_484,Reusch Serathor Supreme G2 Ortho-Tec Bl,,,,,,,,,medium,mcp,,54,2886.14,54,2886.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,2886.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10276750_IQ4010_000,adidas COPA Pro Torwarthandschuhe Solar,beige,red,black,ivory/solred/black,KMR32,Innennaht,"80% Polyester, 20% Polyurethan (thermoplastisch)",Ballkontrolle;Bequem;Dämpfung;Grip;Halt;Haltbarkeit;Schutz,high,11ts_iteminfo,10276750,77,2866.07,0,0.0,0,0.0,77,2866.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,948.84,32,1159.73,8,283.53,16,473.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
118,erima,10295815_7222404_000,Erima Flex-Ray Hardground TW-Handschuh,yellow,grey,,"Gelb, Grau",Erima FLEX,Innennaht (NC),,,medium,mcp,Erima Flex-Ray Hardground,175,2855.07,0,0.0,0,0.0,28,668.76,113,1728.64,34,457.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.72,3,88.96,9,230.37,14,282.71,10,210.59,0,0.0,30,508.06,73,1009.99,34,457.67,0,0.0
130,reusch,ETS5172200_2199,Reusch Pure Contact TW-Handschuh Junior,yellow,,,Gelb,Reusch Pure Contact,Innennaht (NC),,,medium,mcp,Reusch Pure Contact Junior,72,2850.1,72,2850.1,0,0.0,0,0.0,0,0.0,0,0.0,27,1107.46,19,754.58,10,410.69,16,577.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,10253097_HO052.0181_000,HO Soccer Konstriktor Pro NC TW-Handsch,white,yellow,,weiß gelb,HO052.0181,,"71% Elastodien, 29% Polyester",Atmungsaktivität;Bequem;Dämpfung;Halt;Haltbarkeit;Leicht;Schutz,high,11ts_iteminfo,10253097,72,2849.4,0,0.0,27,1220.95,33,1162.85,11,431.05,1,34.55,0,0.0,0,0.0,0,0.0,0,0.0,6,328.02,3,151.54,2,117.74,16,623.65,5,205.71,4,158.15,8,272.47,16,526.52,6,226.84,1,42.58,1,42.58,3,119.05,0,0.0,1,34.55
130,reusch,R5170935-3002,Reusch Attrakt Freegel Gold X TW-Handsc,red,white,,"Rot, Weiß","Reusch Attrakt, Reusch Freegel",Innennaht (NC),,,medium,mcp,Reusch Attrakt Freegel X,47,2848.68,43,2607.02,3,195.82,1,45.84,0,0.0,0,0.0,23,1435.67,11,614.66,5,310.44,4,246.25,3,195.82,0,0.0,0,0.0,0,0.0,1,45.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,ETSCN5650_010,Nike Vapor Grip3 Daybreak Torwarthandsc,red,blue,,"Gelb, Schwarz",NIKE Vapor,Hybrid (Mix),,,high,mcp+11ts_xref,ArtNr=CN5650,53,2841.51,49,2626.02,2,131.93,1,44.63,1,38.93,0,0.0,35,1816.07,8,439.83,4,250.71,2,119.41,0,0.0,1,62.3,1,69.63,0,0.0,0,0.0,1,44.63,0,0.0,0,0.0,0,0.0,0,0.0,1,38.93,0,0.0,0,0.0,0,0.0
129,rehab,RH1006-006,Rehab Extreme CG3 NC TW-Handschuh Blau,yellow,blue,,"Gelb, Blau",rehab Extreme,Innennaht (NC),,,medium,mcp_rehab,Rehab Extreme CG3 NC TW-Handschuh Blau,96,2830.77,26,938.66,45,1351.55,21,461.4,3,62.81,1,16.35,11,385.14,2,82.12,4,170.24,9,301.16,1,41.66,5,152.21,31,905.9,8,251.78,4,126.04,6,100.87,9,178.43,2,56.06,0,0.0,0,0.0,0,0.0,3,62.81,1,16.35,0,0.0
128,Puma,10189613_041787_002,PUMA ULTRA Grip 1 RC Under the Lights T,green,green,,green glare-elektro aqua,041787,Innennaht,"56% Elastodien, 43% Polyester, 1% Polyurethan (thermoplastisch)",Bequem;Grip;Halt;Leicht,high,11ts_iteminfo,10189613,66,2821.82,40,1847.72,18,690.83,5,199.37,1,39.52,2,44.38,7,346.67,3,178.04,16,712.14,14,610.87,6,213.35,7,276.08,4,159.82,1,41.58,1,40.52,0,0.0,2,68.86,2,89.99,1,39.52,0,0.0,0,0.0,0,0.0,2,44.38,0,0.0
130,reusch,R5399453-1101,Reusch DUO x Campione d'Italia Meret,,,,,,,,,medium,mcp,,33,2811.78,0,0.0,18,1794.18,3,233.45,8,538.86,4,245.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,894.24,6,570.47,4,329.47,0,0.0,0,0.0,1,74.59,2,158.86,3,232.59,0,0.0,0,0.0,5,306.27,4,245.29,0,0.0
115,adidas,10369809_KA7788_KA7788,adidas Predator Pro Promo Torwarthandsc,white,red,,white/lucred/black,IR915,Innennaht,100% Gummi,Bequem;Dämpfung;Haltbarkeit;Grip,high,11ts_iteminfo,10369809,28,2801.29,0,0.0,0,0.0,0,0.0,0,0.0,28,2801.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,2628.87,2,172.42
121,HO Soccer,HO0515170IT,HO Soccer SSG Legend Negative DNA IV,yellow,black,,"Gelb, Schwarz",,Innennaht (NC),,,medium,mcp,HO Soccer SSG Legend III NG DNA IV,72,2799.41,0,0.0,0,0.0,13,625.56,59,2173.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,58.98,12,566.58,10,461.52,16,564.31,15,574.69,18,573.33,0,0.0,0,0.0
121,HO Soccer,HO0515169IT,Ghotta EVO2 RN DNA IV,yellow,,,Gelb,,Innennaht (NC),,,medium,mcp,Ghotta EVO2 RN DNA IV,64,2796.52,0,0.0,0,0.0,0,0.0,40,1755.54,24,1040.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40,1755.54,23,996.48,1,44.5
804,One Glove,OG1-MONSTER-SL,OG1 Mentality Monster Hyla SL,green,turquoise,,"Grün, Türkis",,Hybrid (Mix),,,medium,mcp,OG1 Mentality Monster Hyla SL,43,2792.29,0,0.0,0,0.0,0,0.0,14,1037.35,29,1754.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1037.35,25,1523.97,4,230.97
130,reusch,10322242_5572725_4468,Reusch Attrakt Infinity TW-Handschuhe 2,blue,orange,,electric blue/shocking orange/black,5572725,Innennaht,"69% Polyester, 27% Elastodien, 3% Polyurethan (thermoplastisch)",Ballkontrolle;Haltbarkeit;Grip;Schutz,high,11ts_iteminfo,10322242,94,2778.17,0,0.0,0,0.0,18,554.21,74,2169.94,2,54.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,554.21,26,778.33,16,457.95,18,503.74,14,429.92,2,54.02,0,0.0
130,reusch,10274989_5472725_2211,Reusch Torwarthandschuhe Kids Orange,orange,blue,black,hyper orange / electric blue / black,5472725,Innennaht,"35% Ethylenvinylacetat, 34% Polyester, 27% Elastodien",Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Grip;Halt;Haltbarkeit;Leicht;Schweißableitend,high,11ts_iteminfo,10274989,93,2763.26,0,0.0,0,0.0,92,2739.65,1,23.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,1047.63,27,809.16,25,747.91,5,134.95,0,0.0,1,23.61,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10225543_5372035_5555,Reusch Attrakt Freegel Silver Torwartha,green,orange,black,desert green/shock orng/blck,5372035,Innennaht,"30% Polyester, 8% Polypropylen, 3% Elastodien",Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Grip;Haltbarkeit;Leicht;AirVentSystem,high,11ts_iteminfo,10225543,81,2760.71,0,0.0,81,2760.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51,1786.56,16,558.98,3,107.04,11,308.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO520298,HO Soccer Kontrol Knit Tech Torwarthand,blue,,,Blau,,Innennaht (NC),,,medium,mcp,HO Soccer Kontrol Knit Tech,50,2759.24,0,0.0,0,0.0,9,541.66,36,2002.25,5,215.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,86.07,0,0.0,0,0.0,8,455.59,3,192.24,12,606.4,17,995.78,4,207.83,5,215.33,0,0.0
118,erima,E7222002,Erima Flex RD Pro Torwarthandschuhe Gra,black,grey,,"Schwarz, Grau",,Innennaht (NC),,,medium,mcp,Erima Flex RD Pro,76,2752.22,55,2021.63,15,556.51,6,174.08,0,0.0,0,0.0,14,527.32,10,364.5,17,644.77,14,485.04,8,315.83,2,78.03,0,0.0,5,162.65,1,24.96,4,112.23,1,36.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,10207608_1011225_001,Uhlsport Super Resist HN Torwarthandsch,black,orange,white,schwarz/flou orange/weiß,1011225,Innennaht,"65% Elastodien, 26% Polyester, 6% Nylon",Dämpfung;Grip;Haltbarkeit,high,11ts_iteminfo,10207608,55,2752.0,51,2569.03,3,144.69,1,38.28,0,0.0,0,0.0,0,0.0,8,385.2,35,1769.41,8,414.42,3,144.69,0,0.0,0,0.0,0,0.0,1,38.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
117,Elite Sport,EL4003910,Elite Sports Neo Rev x Gt 4mm Torwartha,,,,,,Hybrid (Mix),,,medium,mcp,Elite NEO Revolution X GT,34,2751.58,0,0.0,0,0.0,0,0.0,34,2751.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1812.14,14,939.44,0,0.0,0,0.0
128,Puma,10351384_042081_11,PUMA ULTRA Ultimate Hybrid Torwarthands,yellow,,,yellow alert-puma black,042081,Hybrid,"75% Elastodien, 20% Polyester, 5% Polyurethan (thermoplastisch)",Bequem;Dämpfung;Grip;Schutz,high,11ts_iteminfo,10351384,34,2747.78,0,0.0,0,0.0,0,0.0,3,284.91,31,2462.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,284.91,27,2199.68,4,263.19
118,erima,E7222003,erima FLEX RD Robusto,yellow,green,,"Gelb, Grün",,Innennaht (NC),,,medium,mcp,erima FLEX RD Robusto,115,2745.13,79,1864.36,36,880.77,0,0.0,0,0.0,0,0.0,20,476.43,16,359.02,25,599.64,18,429.27,7,175.45,17,433.78,11,252.92,1,18.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10372216_5670200_4994,Reusch Fastgrip Advance Torwarthandschu,blue,white,,4994 sharp blue/white,5670200,Innennaht,100% Elastodien,Bequem;Dämpfung;Grip;Schutz,high,11ts_iteminfo,10372216,54,2723.55,0,0.0,0,0.0,0,0.0,0,0.0,54,2723.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,2521.92,4,201.63
804,One Glove,OG1-DOUBT-SL,One Glove OG1 Doubters HYL SL,red,black,,"Rot, Schwarz",,Hybrid (Mix),,,medium,mcp,OG1 Doubters Hyla SL,46,2723.01,0,0.0,0,0.0,0,0.0,44,2615.96,2,107.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,1453.44,21,1162.52,2,107.05,0,0.0
130,reusch,10372234_5670900_4994,Reusch Fastgrip Fusion Torwarthandschuh,blue,white,,4994 sharp blue/white,5670900,Innennaht,100% Elastodien,Bequem;Dämpfung;Grip;Schutz,high,11ts_iteminfo,10372234,32,2717.08,0,0.0,0,0.0,0,0.0,0,0.0,32,2717.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,2367.92,4,349.16
128,Puma,10260997_041854_001,PUMA ULTRA Grip 1 BRILLIANCE Hybrid TW-,white,purple,,puma white-spring lavender,041854,Hybrid,"55% Polyester, 44% Elastodien, 1% Polyurethan (thermoplastisch)",Atmungsaktivität;Bequem;Dämpfung;Haltbarkeit;Leicht;Schutz,high,11ts_iteminfo,10260997,37,2710.64,0,0.0,21,1847.78,16,862.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,530.72,3,313.41,6,506.58,8,497.07,5,314.6,5,231.38,6,316.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
