Marke,ParentSKU,ProductName,Revenue_total,Kategorie_Code,Kategorie,MCP_Name,MCP_Type,MCP_Brand,MCP_Color_keys,MCP_Color_labels,MCP_Collection,MCP_Gender,MCP_Sleeve_length,MCP_Pants_cut,MCP_Padding,MCP_Fit,MCP_Leg_type,MCP_Neckline,MCP_Feature_textile,MCP_Mesh_inset,MCP_Extra,MCP_resolved
Puma,ETS703443_005,PUMA LIGA Torwarttrikot Kids Grün Weiss,32.1,1001,Torwarttrikots,PUMA LIGA GK-Shirt Kids,configurable,PUMA,"white, green","Weiß, Grün",,,long-sleeve,,,normal,,round-neck,drycell,laterally,,true
uhlsport,U5652-01,Uhlsport Goalkeeper Pant Schwarz F01,31.71,1002,Torwarthosen,uhlsport Goalkeeper,configurable,uhlsport,black,Schwarz,,"Herren, Damen",,three-quarter,"hip, knee",,tight,,"breathability, comfortable, individual-fit, lightweight, sweat-management, protection, durability, cushioning",,drawstring,true
NIKE,N725887-412,NIKE Park Knit Short (blue),31.25,1002,Torwarthosen,Nike Park II Short,configurable,NIKE,blue,Blau,,,,short,,thin,wide,,"breathability, comfortable, lightweight, sweat-management",general,drawstring,true
adidas,AZ5389,adidas Revigo 17 Torwarttrikot Kids Grü,31.2,1001,Torwarttrikots,adidas Revigo 17 GK-Shirt Kids,configurable,adidas,"white, green","Weiß, Grün",,,long-sleeve,long,with-padding,tight,,round-neck,"breathability, lightweight, sweat-management, durability",,,true
adidas,ADP3139J,adidas AdiPro 19 Torwarttrikot lang Kid,31.11,1001,Torwarttrikots,adidas AdiPro 19 Jersey Jun. (blue),configurable,adidas,blue,Blau,,,,long,,,,,,,,true
Puma,P703067-44,PUMA GK Shirt Torwarttrikot Orange Schw,30.63,1001,Torwarttrikots,PUMA GK Shirt GK-Shirt,configurable,PUMA,"black, orange","Schwarz, Orange",,Herren,long-sleeve,long,,normal,,round-neck,breathability,laterally,,true
Puma,ETS654388_060,PUMA GK Padded Shirt Torwarttrikot Grau,29.43,1001,Torwarttrikots,PUMA GK Padded Shirt GK-Shirt,configurable,PUMA,"black, grey","Schwarz, Grau",,Herren,long-sleeve,,elbow,thin,,round-neck,"breathability, comfortable, individual-fit, sweat-management, drycell, durability",,,true
adidas,AM62100,Adidas Promo GK-Jersey l/s (white),29.08,1001,Torwarttrikots,Adidas Promo GK-Jersey l/s (white),configurable,adidas,,,,,,short,,,,,,,,true
JAKO,ETS8905_09,JAKO Striker 2.0 Torwarttrikot Blau Gel,29.0,1001,Torwarttrikots,JAKO Striker 2.0 GK-Shirt,configurable,Jako,"yellow, blue","Gelb, Blau",,Herren,long-sleeve,,elbow,loose,cuffs,round-neck,"breathability, comfortable, sweat-management, keep-dry",,,true
Hummel,ETS004087_6102,Hummel Essential Torwarttrikot Hellgrün,28.76,1001,Torwarttrikots,Hummel Essential GK-Shirt,configurable,Hummel,green,Grün,,Herren,long-sleeve,,,,,round-neck,"breathability, comfortable, lightweight",general,,true
adidas,ACV6350J,adidas AdiPro 18 Torwarttrikot lang Kid,28.69,1001,Torwarttrikots,adidas AdiPro 18 Jersey Jun. (blue),configurable,adidas,blue,Blau,,,,long,,,,,,,,true
NIKE,N707055-775,Nike Stadium GK-Jersey l/s Jun. (yellow),28.69,1001,Torwarttrikots,,,,,,,,,,,,,,,,,false
Puma,P656513-03,PUMA Football Next Graphic GK-Shirt s/s,28.65,1001,Torwarttrikots,PUMA ftblNXT Graphic T-Shirt,configurable,PUMA,"yellow, black","Gelb, Schwarz",,"Herren, Damen",short-sleeve,short,,,,round-neck,"comfortable, lightweight, sweat-management, elasticity, durability",,,true
Derbystar,ETS6615_520,Derbystar Aponi Torwarttrikot langarm F,28.46,1001,Torwarttrikots,Derbystar Aponi GK-Shirt l/s,configurable,Derbystar,"yellow, black","Gelb, Schwarz",,Herren,long-sleeve,,,,,,"breathability, comfortable, lightweight, sweat-management",,,true
adidas,AS22356,Adidas Tastigo 15 GK-Short (white/red),28.44,1002,Torwarthosen,adidas Tastigo 15 DryDye Short Pants,configurable,adidas,"red, white","Rot, Weiß",,,,short,,,,,,,,true
Puma,P702196-30,PUMA Tournament GK Short Torwartshort S,28.14,1002,Torwarthosen,PUMA Tournament GK Short GK-Shorts,configurable,PUMA,"black, pink","Schwarz, Pink",,Herren,,short,,,,,,,,true
Sells Goalkeeper,SGP8695,Sells Wrap Pants Excel,28.11,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
adidas,ETSAZ5399_000,adidas Assita 17 Torwarttrikot Blau Wei,27.9,1001,Torwarttrikots,adidas Assita 17 GK-Shirt Kids,configurable,adidas,"white, blue","Weiß, Blau",,,long-sleeve,,,,,,,,,true
Puma,P703772-43,PUMA CUP Torwarttrikot langarm Kids Grü,27.75,1001,Torwarttrikots,PUMA CUP GK-Shirt l/s Kids,configurable,PUMA,green,Grün,,,long-sleeve,long,,,,,"breathability, lightweight, sweat-management",,,true
adidas,ACY8478,adidas AdiPro 18 Torwarttrikot langarm,27.34,1001,Torwarttrikots,adidas AdiPro 18 GK-Shirt l/s,configurable,adidas,red,Rot,,,long-sleeve,long,,tight,,v-neck,"breathability, lightweight, sweat-management, durability",,,true
Umbro,ETSUMTK0082_Z85,Umbro Club Essential Counter TW-Trikot,27.31,1001,Torwarttrikots,Umbro Club Essential Counter GK-Shirt Kids FZ85,configurable,Umbro,"black, orange","Schwarz, Orange",,Herren,long-sleeve,,,normal,,round-neck,"breathability, lightweight, sweat-management",,,true
Hummel,ETS004087_3055,Hummel Essential Torwarttrikot Lila F30,27.2,1001,Torwarttrikots,Hummel Essential GK-Shirt,configurable,Hummel,"white, purple","Weiß, purple",,Herren,long-sleeve,,,normal,,round-neck,,,,true
adidas,AM62110,Adidas Promo GK-Shorts (blue),26.79,1002,Torwarthosen,Adidas Promo GK-Shorts (blue),configurable,adidas,blue,Blau,,,,short,,,,,,,,true
Hummel,ETS205281_5006,Hummel Core GK Torwarttrikotset Kids Or,26.57,1001,Torwarttrikots,Hummel Core GK Torwarttrikotset Kids,configurable,Hummel,orange,Orange,,,long-sleeve,,,,wide,,"breathability, comfortable, lightweight, sweat-management",,,true
Hummel,ETS205280_5006,Hummel Core GK Torwarttrikotset Orange,25.54,1001,Torwarttrikots,Hummel Core GK Torwarttrikotset,configurable,Hummel,orange,Orange,,Herren,long-sleeve,,,,wide,,"breathability, comfortable, lightweight, sweat-management",,,true
HO Soccer,HO50-5559,HO Soccer pantaloni portiere 3/4,25.14,1002,Torwarthosen,HO Soccer pantaloni portiere 3/4,configurable,HO SOCCER,black,Schwarz,,,,three-quarter,with-padding,,,,,,,true
adidas,ETSFI4200_000,adidas Adipro 20 TW-Trikot langarm Kids,25.11,1001,Torwarttrikots,adidas Adipro 20 GK-Shirt l/s Kids,configurable,adidas,black,Schwarz,,,long-sleeve,,,normal,,,"breathability, comfortable, sweat-management, climalite",,,true
NIKE,NCI1039-021,Nike Promo TW-Trikot langarm Schwarz Gr,24.96,1001,Torwarttrikots,Nike Promo GK-Shirt l/s,configurable,NIKE,"black, grey","Schwarz, Grau",,Herren,long-sleeve,long,,,,round-neck,"breathability, comfortable, sweat-management, durability",,,true
NIKE,N869628-302,Nike Promo GK-Short (green),24.96,1002,Torwarthosen,Nike Promo GK-Short (green),configurable,NIKE,green,Grün,,,,short,,,,,,,,true
KEEPERsport,KS01KS411-13,KEEPERsport Jersey GuKra3 s/s,24.77,1001,Torwarttrikots,KEEPERsport Jersey GuKra3 s/s,configurable,KEEPERsport,,,,,,,,,,,,,,true
NIKE,N919785-398,Nike Promo Torwartshort Grün F398,24.59,1002,Torwarthosen,Nike Promo GK-Shorts,configurable,NIKE,green,Grün,,Herren,,short,,loose,,,"comfortable, individual-fit, lightweight, sweat-management, durability, dri-fit",,drawstring,true
NIKE,N588441-303,Nike Park Goalie II Torwarttrikot Kids,24.55,1001,Torwarttrikots,Nike Park Goalie II GK-Shirt Kids,configurable,NIKE,"black, green","Schwarz, Grün",NIKE Park,,long-sleeve,long,"with-padding, elbow",,,round-neck,"breathability, lightweight, sweat-management, dri-fit",,,true
MC David,MC992Y-BLACK,MC David l/s Junior with Zip,24.55,1003,Torwart Trainingsoberteile,MC David l/s Junior with Zip,configurable,McDavid,,,,,,,,,,,,,,true
KEEPERsport,KS430-111,KEEPERsport GK Shirt GuKra5 l/s (white),24.55,1001,Torwarttrikots,KEEPERsport GK Shirt GuKra5 l/s (white),configurable,KEEPERsport,white,Weiß,KEEPERsport GuKra,,,long,,,,,,,,true
NIKE,NAQ3717-427,Nike Dri-FIT Academy Trainigshose,24.55,1002,Torwarthosen,Nike Dri-FIT Academy Trainigshose,configurable,NIKE,"red, blue","Rot, Blau",,Herren,,long,,thin,zipper,,"breathability, comfortable, lightweight, dri-fit",general,drawstring,true
adidas,ACY8478J,adidas AdiPro 18 GK-Shirt l/s,23.66,1001,Torwarttrikots,adidas AdiPro 18 GK-Shirt l/s,configurable,adidas,red,Rot,,Herren,long-sleeve,long,,tight,,v-neck,"breathability, lightweight, sweat-management, durability",,,true
erima,E315013,Erima Short Rio (white),22.97,1002,Torwarthosen,Erima Short Rio 2.0,configurable,erima,white,Weiß,,Herren,,short,,,wide,,"breathability, comfortable, lightweight, sweat-management",,drawstring,true
erima,E4141806J,Erima Elemental Torwarttrikot Kids Oran,22.49,1001,Torwarttrikots,erima Elemental Jersey Jr. (orange),configurable,erima,orange,Orange,,,,long,with-padding,,,,,,,true
erima,E4141805J,Erima Elemental Torwarttrikot Kids Grün,22.39,1001,Torwarttrikots,erima Elemental Jersey Jr. (green),configurable,erima,green,Grün,,,,long,,,,,,,,true
uhlsport,U5649-01,Uhlsport Black Edition Torwartset Kids,22.22,1001,Torwarttrikots,uhlsport Black Edition GK-Set Kids,configurable,uhlsport,black,Schwarz,,,long-sleeve,long,,,,,,,,true
Puma,P701006-25,Puma King GK-Shirt (fluo-yellow),22.05,1001,Torwarttrikots,PUMA King GK Torwartrikot,configurable,PUMA,,,,,,long,,,,,,,,true
Puma,P703067-62,PUMA GK Shirt Torwarttrikot Blau Schwar,22.05,1001,Torwarttrikots,PUMA GK Shirt GK-Shirt,configurable,PUMA,"black, blue","Schwarz, Blau",,Herren,long-sleeve,long,,normal,,round-neck,breathability,laterally,,true
KEEPERsport,KS01KS219-11,KEEPERsport GK Underpant Eagle,22.05,1005,Torwart Unterziehhosen,KEEPERsport GK Underpant Eagle,configurable,KEEPERsport,,,,,,,,,,,,,,true
uhlsport,U5623-02,Uhlsport Stream 22 Torwarttrikot langar,21.79,1001,Torwarttrikots,uhlsport Stream 22 GK-Shirt l/s,configurable,uhlsport,"red, blue","Rot, Blau",,Herren,long-sleeve,long,"with-padding, elbow",tight,,round-neck,"breathability, comfortable, lightweight, elasticity",,,true
NIKE,ETS894509_741,Nike Park III Goalie Torwarttrikot Gelb,21.76,1001,Torwarttrikots,Nike Park III Goalie GK-Shirt,configurable,NIKE,"yellow, black","Gelb, Schwarz",,Herren,long-sleeve,,,normal,,round-neck,"breathability, comfortable, sweat-management, dri-fit",,,true
adidas,AZ11523,adidas Goalkeeper Undershirt,21.21,1001,Torwarttrikots,adidas Goalkeeper Undershirt,configurable,adidas,black,Schwarz,,Herren,,long,with-padding,,,,,,,true
adidas,ACF6173J,adidas AdiPro 18 Torwarttrikot lang Kid,20.66,1001,Torwarttrikots,adidas AdiPro 18 GK-Jersey Junior,configurable,adidas,grey,Grau,,,,long,,,,,,,,true
NIKE,N725887-815,NIKE Park Knit Short (orange),20.63,1002,Torwarthosen,Nike Park II Short,configurable,NIKE,orange,Orange,,,,short,,thin,wide,,"breathability, comfortable, lightweight, sweat-management",general,drawstring,true
adidas,AS96977,adidas Condivo 16 Torwartshort kurz Bla,20.45,1002,Torwarthosen,adidas Condivo 16 GK-Shorts,configurable,adidas,"white, blue","Weiß, Blau",,Herren,,short,,,,,,,,true
Puma,P701202-46,Puma PWR-C Shorts (violett),20.4,1002,Torwarthosen,PUMA GK-Shorts Powercat 1.12,configurable,PUMA,violet,Violett,,,,short,,,,,,,,true
JAKO,ETS8907_89,JAKO Leeds Torwarttrikot Blau Gelb F89,19.95,1001,Torwarttrikots,JAKO Leeds GK-Shirt,configurable,Jako,"yellow, blue","Gelb, Blau",,Herren,long-sleeve,,,thin,,round-neck,"breathability, lightweight, sweat-management, durability",,,true
HO Soccer,HO0520378,HO Soccer Aerial II NG,18.94,1002,Torwarthosen,HO Soccer Aerial II NG Speed,configurable,HO SOCCER,"white, orange","Weiß, Orange",,,,,,,,,,,,true
reusch,R5018200-7702,REUSCH STARTER II SHORT,18.44,1002,Torwarthosen,REUSCH STARTER II SHORT,configurable,REUSCH,black,Schwarz,,,,short,with-padding,,,,,,,true
Puma,P703068-44,PUMA GK Short Torwartshort Orange Schwa,18.38,1002,Torwarthosen,PUMA GK Short GK-Shorts,configurable,PUMA,"black, orange","Schwarz, Orange",,Herren,,,,wide,wide,,"breathability, individual-fit, lightweight, sweat-management, drycell",general,drawstring,true
Puma,P701007-25,Puma King GK Short (yellow),17.99,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
Erreà,TDP0A0Z-030/S,Erreà Orfeo Sottopantaloncino,17.87,1005,Torwart Unterziehhosen,,,,,,,,,,,,,,,,,false
KEEPERsport,KS01KS107J,KEEPERsport Panther Light Junior,17.86,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
uhlsport,U5704-01,Uhlsport Stream 3.0 Torwarttrikot kurza,17.83,1001,Torwarttrikots,uhlsport Stream 3.0 GK-Shirt s/s,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Herren,short-sleeve,short,,,,,,,,true
NIKE,ETS588441_001,Nike Park Goalie II Torwarttrikot Kids,17.75,1001,Torwarttrikots,Nike Park Goalie II GK-Shirt Kids,configurable,NIKE,"black, grey","Schwarz, Grau",,,long-sleeve,,elbow,,,round-neck,"breathability, lightweight, sweat-management, dri-fit",,,true
NIKE,N832971-336,Nike Academy GK-Short (green),17.13,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
Umbro,ETSUMJK0002_060,Umbro Padded TW-Hose lang Kids Schwarz,17.12,1002,Torwarthosen,Umbro Padded GK-Pants Kids,configurable,Umbro,"black, white","Schwarz, Weiß",,,,,hip,,,,"breathability, comfortable, sweat-management, cushioning",,drawstring,true
KEEPERsport,KS423,KEEPERsport GK Undershirt Panther 3/4,16.87,1004,Torwart Unterziehshirts,KEEPERsport GK Undershirt Panther 3/4,configurable,KEEPERsport,black,Schwarz,KEEPERsport Panther,,,three-quarter,with-padding,,,,,,,true
JAKO,ETS8907K_89,JAKO Leeds Torwarttrikot Kids Blau Gelb,16.62,1001,Torwarttrikots,JAKO Leeds GK-Shirt Kids,configurable,Jako,"yellow, blue","Gelb, Blau",,,long-sleeve,,,thin,,round-neck,"breathability, lightweight, sweat-management, durability",,,true
NIKE,N893793-010,Nike Academy 18 Football 3/4,16.62,1002,Torwarthosen,Nike Academy 18 Football 3/4,configurable,NIKE,"black, white","Schwarz, Weiß",,Herren,,three-quarter,,,,,"breathability, comfortable",,,true
adidas,AS29434,Adidas Top 15 GK-Shirt Jun. (green),16.39,1001,Torwarttrikots,,,,,,,,,,,,,,,,,false
NIKE,N483213-604,Nike Club Profi GK-Short (red),16.35,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
uhlsport,U5564-04,Uhlsport Basic GK-Shorts (green),16.35,1002,Torwarthosen,Uhlsport Standard GK-Shorts Kids,configurable,uhlsport,green,Grün,Uhlsport Tower,,,short,,loose,wide,,"breathability, comfortable, lightweight, sweat-management, hold",,,true
NIKE,N483213-302,Nike Club Profi GK-Short (green),16.35,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
MC David,MC883-NAVY,Mc David Short Sleeve sottomaglia,16.35,1004,Torwart Unterziehshirts,,,,,,,,,,,,,,,,,false
Derbystar,ETS6059_520,Derbystar Hyper Torwarttrikot langarm K,16.27,1001,Torwarttrikots,Derbystar Hyper GK-Shirt l/s Kids,configurable,Derbystar,"yellow, black","Gelb, Schwarz",,,long-sleeve,,,thin,,u-neck,"breathability, comfortable, elasticity, durability, hold",,,true
adidas,AD82098,Adidas Techfit Base Short Tight (white),16.01,1005,Torwart Unterziehhosen,adidas Tech Fit Base Short Tight Pants,configurable,adidas,white,Weiß,,,,short,,,,,,,,true
uhlsport,U5588-03,Uhlsport Match Torwartshort Kids Orange,15.53,1002,Torwarthosen,Uhlsport Match GK-Shorts,configurable,uhlsport,"black, orange","Schwarz, Orange",,Herren,,,,,,,,,,true
Erreà,TU125,Errea Bermuda Sirio compressor,15.26,1005,Torwart Unterziehhosen,,,,,,,,,,,,,,,,,false
adidas,AS96980,Adidas Condivo 16 GK-Short (red),15.2,1002,Torwarthosen,adidas Condivo 16 Short,configurable,adidas,red,Rot,,,,short,,normal,wide,,"breathability, individual-fit, sweat-management, climacool, hold",,drawstring,true
Erreà,TDP0A0Z-070/L,Erreà Orfeo Sottopantaloncino,14.75,1005,Torwart Unterziehhosen,,,,,,,,,,,,,,,,,false
NIKE,ETS881483_657,Nike Trophy III Dry Team Trikot kurzarm,14.66,1001,Torwarttrikots,,,,,,,,,,,,,,,,,false
NIKE,ETS588441_803,Nike Park Goalie II Torwarttrikot Kids,14.4,1001,Torwarttrikots,,,,,,,,,,,,,,,,,false
adidas,AZ11476,adidas Goalkeeper Tight Hose Schwarz,14.34,1002,Torwarthosen,adidas Goalkeeper Tight Pants,configurable,adidas,black,Schwarz,,Herren,,short,with-padding,,,,,,,true
Umbro,ETSUMKS0005_060,Umbro Padded TW-Hose kurz Kids Schwarz,13.98,1002,Torwarthosen,Umbro Padded GK-Pants Kids,configurable,Umbro,black,Schwarz,,,,,hip,,tight,,"breathability, comfortable, sweat-management, cushioning",,drawstring,true
KEEPERsport,KS01KS218-12,KEEPERsport Undershort Eagle,13.89,1005,Torwart Unterziehhosen,KEEPERsport Undershort Eagle,configurable,KEEPERsport,,,,,,,,,,,,,,true
adidas,ETSAZ5406_000,adidas Assita 17 langarm Shirt Kids Grü,13.75,1001,Torwarttrikots,adidas Assita 17 l/s Shirt Kids,configurable,adidas,"white, green","Weiß, Grün",,,long-sleeve,,,,,round-neck,"breathability, comfortable, durability",,,true
JAKO,ETS8905K_28,JAKO Striker 2.0 Torwarttrikot Kids Kha,13.55,1001,Torwarttrikots,JAKO Striker 2.0 GK-Shirt Kids,configurable,Jako,khaki,khaki,,,long-sleeve,,elbow,loose,cuffs,round-neck,"breathability, comfortable, sweat-management, keep-dry",,,true
NIKE,ETS894516_741,Nike Park III Goalie Torwarttrikot Kids,13.52,1001,Torwarttrikots,Nike Park III Goalie GK-Shirt Kids,configurable,NIKE,"yellow, black","Gelb, Schwarz",,,long-sleeve,,,,,round-neck,"breathability, lightweight, sweat-management, durability",,,true
adidas,ETSAZ5402_000,adidas Assita 17 langarm Shirt Kids Ora,12.42,1001,Torwarttrikots,adidas Assita 17 l/s Shirt Kids,configurable,adidas,"white, orange","Weiß, Orange",,,long-sleeve,,,,,round-neck,"breathability, comfortable, lightweight, sweat-management, climalite, durability",,,true
Erreà,TDP0A0Z-040/S,Erreà Orfeo Sottopantaloncino,12.3,1005,Torwart Unterziehhosen,,,,,,,,,,,,,,,,,false
NIKE,ETS894509_518,Nike Park III Goalie Torwarttrikot Lila,12.25,1001,Torwarttrikots,Nike Park III Goalie GK-Shirt,configurable,NIKE,"white, violet","Weiß, Violett",,Herren,long-sleeve,,,normal,,round-neck,"breathability, comfortable, sweat-management, dri-fit",,,true
NIKE,N688390-062,NIKE Strike Woven-Short (grey),12.25,1002,Torwarthosen,NIKE Strike Woven-Short (grey),configurable,NIKE,grey,Grau,,,,short,,,,,,,,true
uhlsport,U5526-03IT,Uhlsport Anatomic pantaloncino,12.23,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
adidas,ADP5371J,adidas Condivo 18 GK-Short Jun. (blue),11.76,1002,Torwarthosen,adidas Condivo 18 GK-Short Jun. (blue),configurable,adidas,blue,Blau,,,,short,,,,,,,,true
uhlsport,ETS1005702_01,Uhlsport Stream 3.0 Torwarttrikot Blau,11.49,1001,Torwarttrikots,uhlsport Stream 3.0 GK-Shirt,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Herren,long-sleeve,,,,,,,,,true
uhlsport,ETS1005564_01,Uhlsport Basic Torwartshorts Kids Schwa,9.67,1002,Torwarthosen,uhlsport GK-Shorts Kids,configurable,uhlsport,black,Schwarz,,,,,,loose,wide,,"breathability, comfortable, lightweight, sweat-management, hold",,,true
KEEPERsport,KS01KS213-13,KEEPERsport GK Short GuKra3 (fluoyellow),9.25,1002,Torwarthosen,KEEPERsport GK Short GuKra3 (fluoyellow),configurable,KEEPERsport,,,,,,,,,,,,,,true
KEEPERsport,KS01KS213-01,KEEPERsport GK Short GuKra II (black),8.93,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
Umbro,ETS50660U_CYZ,Umbro Monaco Jersey TW-Trikot langarm G,8.51,1001,Torwarttrikots,Umbro Monaco Jersey GK-Shirt l/s FCYZ,configurable,Umbro,yellow,Gelb,,Herren,long-sleeve,,,,,round-neck,,,,true
KEEPERsport,KB40000-621,keeperBATTLE Hoodie (grey),8.34,1003,Torwart Trainingsoberteile,keeperBATTLE Hoodie (grey),configurable,KEEPERsport,,,,,,,,,,,,,,true
adidas,AW58315,Adidas FB 13 GK-Shirt s/s (maillot),8.29,1001,Torwarttrikots,,,,,,,,,,,,,,,,,false
G-Form,GFCS0202333,G-Form Men's Pro-X Shorts,8.29,1005,Torwart Unterziehhosen,G-Form Men's Pro-X Shorts,configurable,G-Form,black,Schwarz,,,,short,with-padding,,,,,,,true
NIKE,N743577-430,Nike Promo GK-Short (blue),8.19,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
Puma,P701917-47,Puma Statement GK-Shirt (fluoyellow),8.16,1001,Torwarttrikots,,,,,,,,,,,,,,,,,false
Puma,P656569-06,PUMA TEAMGOAL 23 TRAINING,8.16,1001,Torwarttrikots,PUMA teamGOAL 23 Training Shirt Kids,configurable,PUMA,blue,Blau,,,short-sleeve,,,,,round-neck,"breathability, comfortable, lightweight, drycell, durability",,,true
KEEPERsport,KS01KS213-12,KEEPERsport GK Short GuKra3 (fluoblue),8.16,1002,Torwarthosen,KEEPERsport GK Short GuKra3 (fluoblue),configurable,KEEPERsport,,,,,,,,,,,,,,true
Puma,P701202-23,Puma PWR-C Shorts (shadow),8.16,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
Puma,P701919-41,PUMA GK Short Torwartshort Blau F41,8.16,1002,Torwarthosen,PUMA GK Short GK-Shorts,configurable,PUMA,blue,Blau,,Herren,,,,,,,,,,true
uhlsport,ETS1003342_01,Uhlsport Center Basic Short,6.68,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
uhlsport,U3335-05,uhlsport Goal Short Pants,4.22,1002,Torwarthosen,uhlsport Goal Short Pants,configurable,uhlsport,"black, grey","Schwarz, Grau",,Herren,,short,,normal,wide,,"breathability, individual-fit, lightweight, sweat-management, durability",general,drawstring,true
KEEPERsport,KB40000-000,keeperBATTLE Hoodie (white),4.17,1003,Torwart Trainingsoberteile,keeperBATTLE Hoodie (white),configurable,KEEPERsport,,,,,,,,,,,,,,true
KEEPERsport,KS01KS411-12,KEEPERsport Jersey GuKra3 s/s,1.07,1001,Torwarttrikots,KEEPERsport Jersey GuKra3 s/s,configurable,KEEPERsport,,,,,,,,,,,,,,true
KEEPERsport,KS425,KEEPERsport GK Hoodie,0.0,1003,Torwart Trainingsoberteile,KEEPERsport GK Hoodie,configurable,KEEPERsport,,,,,,,,,,,,,,true
